date,source,source_file,cycle_idx,p0_r,p3_r,p7_r,amplitude,duration_s,validated,tilt_deg,q_error_deg
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9342,1.2660,6.6816,0.7775,6.6816,4.2900,1,0.616,2.202
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9343,0.7775,5.9071,0.8953,5.9071,6.3360,1,1.247,4.918
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9344,0.8953,9.3888,5.2946,9.3888,3.8060,1,2.816,6.278
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9345,5.2946,14.7780,7.3986,14.7780,5.1370,1,5.180,7.150
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9346,7.3986,11.8304,0.8076,11.8304,5.3020,1,7.496,8.605
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9347,3.3701,12.9842,0.4215,12.9842,8.1400,1,6.584,8.298
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9348,0.4215,5.8649,0.9092,5.8649,2.2330,1,1.870,4.776
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9349,1.9862,10.0157,3.0305,10.0157,4.4770,1,3.487,7.408
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9350,3.0305,11.0967,1.5134,11.0967,2.7940,1,4.329,5.295
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9351,1.6353,11.6858,4.4364,11.6858,4.9280,1,2.813,6.729
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9352,4.4364,9.8317,1.6055,9.8317,7.1720,1,6.699,11.823
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9353,1.6055,33.9271,6.4397,33.9271,5.5660,1,3.083,4.813
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9354,6.4397,10.9948,5.1434,10.9948,2.8380,1,7.597,9.003
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9355,2.4913,11.2424,4.4394,11.2424,5.3900,1,2.501,2.702
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9356,4.4394,11.2059,2.1115,11.2059,4.3890,1,6.730,13.393
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9357,2.1115,10.4162,4.9952,10.4162,3.6740,1,1.076,1.122
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9358,4.9952,10.2034,2.6614,10.2034,4.9280,1,6.170,11.534
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9359,5.0191,13.6269,2.1383,13.6269,1.4300,1,5.907,5.908
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9360,2.1383,12.8799,2.5020,12.8799,1.1660,1,2.055,2.761
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9361,2.5020,14.4013,5.8679,14.4013,1.3420,1,2.696,3.891
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9362,5.8679,15.6623,0.3177,15.6623,5.1370,1,5.632,6.009
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9363,0.3177,7.0302,1.1041,7.0302,7.2710,1,1.591,2.440
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9364,1.1041,36.1710,26.7543,36.1710,4.1800,1,0.546,2.505
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9365,26.7543,37.0607,6.6452,37.0607,3.7400,1,39.609,41.582
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9366,13.3587,18.2340,8.1398,18.2340,6.8310,1,16.956,16.956
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9367,8.1398,40.3133,5.7647,40.3133,5.2690,1,8.391,8.801
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9368,5.7647,13.0930,2.6913,13.0930,6.4130,1,4.118,6.166
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9369,2.6913,15.2723,6.2621,15.2723,5.1810,1,4.344,5.922
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9370,6.2621,14.4979,5.6451,14.4979,1.4300,1,5.706,5.869
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9371,5.6451,13.9431,0.5971,13.9431,1.6280,1,4.119,4.184
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9372,0.5971,9.0735,0.2486,9.0735,2.8490,1,4.900,6.875
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9373,0.2486,12.4347,1.5797,12.4347,1.3640,1,4.180,6.891
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9374,1.5797,7.6862,1.0174,7.6862,5.0050,1,4.526,8.583
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9375,1.0174,12.2544,1.5113,12.2544,6.9300,1,3.128,8.773
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9376,1.5113,7.7075,0.8134,7.7075,3.6740,1,2.387,8.271
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9377,2.0744,7.8911,0.9366,7.8911,4.1360,1,3.080,5.996
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9378,0.9366,9.1178,3.2172,9.1178,2.4200,1,3.854,8.971
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9379,3.2172,9.2929,2.3491,9.2929,1.6060,1,4.762,5.946
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9380,2.3491,20.8623,5.1212,20.8623,8.7010,1,3.498,5.958
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9381,5.1212,13.8970,2.9151,13.8970,2.8490,1,7.280,7.285
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9382,2.9151,17.3979,5.6114,17.3979,5.3570,1,1.297,11.152
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9383,3.7297,17.5298,4.0738,17.5298,1.4520,1,5.079,10.289
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9384,4.0738,11.8056,5.2238,11.8056,3.6300,1,3.374,3.462
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9385,5.2238,12.2176,3.2803,12.2176,3.3880,1,6.313,9.055
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9386,3.2803,11.2601,2.6322,11.2601,1.6830,1,5.304,6.828
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9387,2.6322,8.3830,1.1395,8.3830,2.6400,1,5.013,5.511
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9388,1.1395,8.1172,2.8206,8.1172,7.1170,1,2.084,3.324
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9389,2.8206,10.3360,4.8442,10.3360,3.6520,1,3.183,3.622
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9390,4.6253,10.6281,3.7375,10.6281,6.3910,1,5.689,5.725
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9391,3.7375,9.1643,2.4676,9.1643,3.3330,1,6.060,7.492
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9392,2.4676,13.9266,2.7026,13.9266,6.2590,1,3.306,3.332
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9393,4.4091,11.5912,6.7314,11.5912,2.4090,1,6.280,7.992
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9394,2.3059,17.7822,9.3154,17.7822,8.5250,1,3.238,3.431
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9395,1.5653,9.4842,1.6670,9.4842,6.2150,1,1.915,1.979
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9396,1.6670,10.8256,1.2687,10.8256,9.5150,1,1.750,2.297
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9397,1.2687,5.4314,0.4746,5.4314,9.1520,1,1.468,2.456
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9398,0.4746,7.4329,1.0278,7.4329,4.0810,1,1.469,3.403
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9399,1.0278,7.9871,2.8212,7.9871,2.5960,1,1.675,3.223
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9400,2.8212,8.1738,1.6052,8.1738,1.9360,1,3.057,3.228
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9401,1.0514,5.5326,1.2364,5.5326,5.7970,1,2.886,6.007
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9402,1.2364,4.8781,0.3716,4.8781,4.6090,1,1.199,5.197
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9403,0.3716,10.9771,4.9511,10.9771,9.0200,1,0.515,0.988
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9404,1.0740,7.9375,2.3010,7.9375,7.7110,1,1.050,1.403
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9405,2.3010,8.7648,0.6630,8.7648,9.4050,1,2.767,2.860
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9406,0.4578,8.5514,0.5253,8.5514,5.8850,1,0.331,1.706
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9407,0.5253,7.4256,1.7816,7.4256,2.1010,1,1.258,2.095
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9408,1.7816,8.1693,1.2780,8.1693,3.3440,1,2.814,3.572
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9409,6.7738,11.2207,1.5366,11.2207,4.4330,1,8.642,9.737
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9410,8.0317,15.3004,7.6799,15.3004,3.6300,1,11.033,14.827
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9411,0.5067,8.5931,3.4315,8.5931,3.1570,1,2.570,5.561
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9412,2.6422,7.5977,2.6848,7.5977,4.9830,1,1.083,10.374
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9413,2.6848,16.5357,8.0634,16.5357,2.2330,1,2.883,6.459
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9414,8.0634,17.3854,8.5992,17.3854,1.1550,1,10.263,10.264
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9415,8.5992,22.4884,13.4019,22.4884,7.8430,1,9.743,10.209
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9416,1.6526,15.6358,1.1487,15.6358,4.4990,1,0.781,2.918
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9417,1.1487,12.7200,0.3658,12.7200,3.8500,1,3.733,11.395
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9418,0.3658,13.3143,6.8138,13.3143,2.3210,1,1.785,8.356
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9419,6.8138,11.1281,0.9256,11.1281,3.5420,1,11.371,17.356
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9420,0.9256,10.3504,1.8305,10.3504,7.4470,1,2.369,8.370
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9421,1.8305,12.5565,0.5431,12.5565,4.0480,1,2.980,9.213
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9422,0.5431,18.4967,3.7847,18.4967,3.4320,1,0.339,2.766
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9423,3.7847,13.9551,3.2980,13.9551,4.6310,1,5.162,7.240
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9424,3.2980,10.5632,3.5765,10.5632,1.7160,1,2.904,2.928
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9425,5.9070,14.8448,4.1077,14.8448,4.4550,1,7.486,11.982
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9426,4.1077,14.0948,1.7015,14.0948,2.6180,1,2.938,2.940
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9427,1.7015,17.9351,0.4263,17.9351,7.9640,1,0.887,1.033
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9428,0.4263,18.7569,4.5209,18.7569,4.1250,1,2.912,3.181
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9429,4.5209,11.5311,2.1010,11.5311,5.5330,1,4.511,8.927
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9430,2.1010,6.7479,2.2758,6.7479,4.7080,1,4.048,4.806
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9431,2.2758,7.4978,3.1031,7.4978,2.6620,1,2.752,3.713
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9432,3.1031,13.2569,2.9087,13.2569,5.6100,1,3.227,6.284
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9433,2.9087,12.5327,4.1836,12.5327,1.8370,1,2.570,2.862
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9434,4.1836,15.3037,3.3146,15.3037,3.4430,1,3.976,5.428
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9435,2.6527,18.6547,1.0330,18.6547,4.1250,1,2.077,5.270
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9436,1.0330,7.8470,1.2661,7.8470,1.9910,1,3.254,3.323
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9437,1.2661,11.2515,2.2472,11.2515,3.8830,1,0.854,6.357
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9438,0.9241,9.7667,3.4372,9.7667,2.9260,1,2.527,3.099
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9439,3.4372,9.3069,1.8361,9.3069,4.6420,1,3.753,5.554
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9440,1.8361,7.4279,0.3191,7.4279,3.7400,1,3.203,3.898
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9441,0.3191,5.9917,1.0290,5.9917,2.9040,1,0.593,3.666
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9442,1.0290,6.8877,1.0971,6.8877,1.9140,1,1.724,5.637
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9443,1.0971,8.3719,2.5358,8.3719,3.9270,1,3.513,5.112
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9444,2.5358,10.8774,1.1495,10.8774,5.8740,1,5.087,7.244
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9445,1.1495,17.5282,4.6750,17.5282,3.0140,1,1.739,2.472
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9446,4.6750,25.3449,15.9734,25.3449,2.9590,1,5.087,5.162
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9447,3.7282,20.8023,0.6322,20.8023,4.3010,1,3.346,3.597
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9448,0.6322,10.1632,3.4898,10.1632,2.3870,1,1.395,3.863
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9449,3.4898,24.1688,1.5419,24.1688,3.4430,1,4.201,4.470
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9450,0.1964,10.3646,0.7373,10.3646,8.6460,1,2.897,7.705
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9451,0.7373,23.4074,4.2517,23.4074,5.9070,1,1.207,3.547
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9452,4.2517,33.0321,3.0527,33.0321,7.7440,1,6.171,6.205
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9453,3.0527,14.1452,0.4311,14.1452,2.7170,1,4.178,4.197
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9454,6.0035,13.5977,3.7898,13.5977,2.2660,1,9.139,12.689
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9455,1.7420,15.4479,2.3681,15.4479,3.0030,1,2.224,2.885
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9456,14.6662,22.0032,9.5150,22.0032,1.8700,1,21.688,28.646
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9457,4.2623,22.7342,5.3282,22.7342,4.8950,1,12.617,91.249
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9458,5.3282,26.0880,1.4540,26.0880,2.7060,1,5.629,7.836
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9459,4.4474,11.5933,7.2328,11.5933,2.9590,1,7.124,7.218
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9460,7.2328,13.8940,4.1000,13.8940,3.3000,1,13.359,21.428
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9461,4.1000,9.9262,3.7689,9.9262,4.3340,1,7.111,12.013
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9462,0.6742,12.1734,3.9080,12.1734,5.7860,1,0.907,4.198
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9463,3.9080,10.4878,2.0741,10.4878,9.0420,1,5.651,9.682
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9464,2.0741,10.2774,0.8979,10.2774,7.8320,1,1.709,5.316
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9465,3.6442,12.8490,7.7815,12.8490,3.2340,1,4.693,7.093
2026-03-16,2026-03-16,DATA_20260316_110000.BIN,9466,3.1919,8.8882,2.2287,8.8882,6.4900,1,4.122,5.304
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9467,3.2658,18.0460,0.9817,18.0460,7.0730,1,3.740,5.211
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9468,0.9817,15.2620,5.0466,15.2620,2.5960,1,5.544,7.288
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9469,5.1584,15.0904,1.4712,15.0904,4.4220,1,7.874,8.536
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9470,1.4712,9.6341,1.9138,9.6341,4.4990,1,6.244,7.147
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9471,1.9138,9.3786,2.7857,9.3786,1.9140,1,3.151,3.360
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9472,6.1324,17.8983,5.7618,17.8983,5.0050,1,2.427,2.995
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9473,5.7618,15.0367,7.0804,15.0367,6.8310,1,3.332,3.358
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9474,7.0804,17.9258,11.6568,17.9258,9.5810,1,3.117,3.118
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9475,7.6867,18.8509,10.2224,18.8509,3.3880,1,3.934,3.997
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9476,9.5603,18.3626,11.2473,18.3626,6.6000,1,5.347,5.564
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9477,10.1084,14.9207,10.3535,14.9207,4.7740,1,6.105,6.291
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9478,6.0026,15.1382,6.6237,15.1382,1.4080,1,3.256,9.318
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9479,6.6237,18.8093,12.9125,18.8093,1.8370,1,3.794,10.546
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9480,10.4411,21.7614,15.5938,21.7614,5.5880,1,8.500,9.841
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9481,15.5938,20.5789,9.7022,20.5789,2.6620,1,17.078,17.911
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9482,0.3602,6.8993,3.5499,6.8993,3.9160,1,6.650,9.113
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9483,3.5499,8.5816,0.8801,8.5816,7.2380,1,7.237,11.890
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9484,0.8801,10.5498,4.4544,10.5498,9.4160,1,4.780,10.850
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9485,4.4544,11.6927,4.7886,11.6927,7.0510,1,0.813,3.553
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9486,4.7886,14.1417,7.2112,14.1417,4.7080,1,8.433,11.771
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9487,7.2112,12.0809,1.0392,12.0809,5.7420,1,3.659,6.133
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9488,1.0392,6.8784,0.1476,6.8784,5.5110,1,4.306,5.019
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9489,0.1476,11.3043,5.9822,11.3043,6.9300,1,4.248,7.065
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9490,5.9822,11.1829,3.5735,11.1829,4.9830,1,6.902,8.719
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9491,0.3590,9.0579,2.7507,9.0579,5.7750,1,3.509,4.582
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9492,2.7507,11.5036,3.8111,11.5036,2.6180,1,1.440,2.860
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9493,11.3280,18.1381,6.9043,18.1381,5.9950,1,10.776,15.976
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9494,6.9043,17.4955,1.9193,17.4955,5.7640,1,6.303,7.941
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9495,1.9193,15.2606,4.3585,15.2606,2.3870,1,1.855,3.955
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9496,4.3585,18.3532,10.4022,18.3532,3.9490,1,6.535,7.335
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9497,10.4022,15.5778,6.6885,15.5778,3.7070,1,12.551,12.693
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9498,6.6885,17.9051,7.9017,17.9051,4.1360,1,4.666,7.324
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9499,7.9017,13.7936,8.0132,13.7936,2.1890,1,5.841,8.664
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9500,8.0132,19.4646,9.4125,19.4646,7.0730,1,5.671,5.886
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9501,9.4125,15.3976,8.4388,15.3976,5.2140,1,8.135,8.830
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9502,8.4388,17.6969,6.9932,17.6969,5.1370,1,5.160,6.338
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9503,6.9932,17.4660,11.9508,17.4660,2.1340,1,2.898,3.159
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9504,11.9508,19.1373,11.2271,19.1373,9.0420,1,8.175,8.288
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9505,11.2271,23.0208,6.9149,23.0208,1.5950,1,6.824,7.023
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9506,6.9149,20.2266,7.6382,20.2266,6.0170,1,6.416,6.824
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9507,7.6382,19.3806,6.8411,19.3806,2.8710,1,6.589,7.881
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9508,6.8411,14.3697,3.3877,14.3697,5.2250,1,4.948,5.206
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9509,3.3877,18.7723,2.9167,18.7723,3.0910,1,4.350,11.236
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9510,29.2677,36.2236,22.9217,36.2236,9.0420,1,28.178,47.814
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9511,22.9217,44.8757,35.3029,44.8757,6.3910,1,17.997,22.593
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9512,35.3029,41.1844,34.2503,41.1844,7.0840,1,33.089,53.309
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9513,3.9261,20.4379,10.8485,20.4379,2.1450,1,11.127,16.023
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9514,10.8485,16.7273,6.0040,16.7273,3.5530,1,1.258,4.691
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9515,3.7378,17.8456,6.2359,17.8456,3.2450,1,12.136,13.539
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9516,6.2359,13.6276,3.9189,13.6276,2.2880,1,6.379,7.180
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9517,4.4954,21.3302,13.2881,21.3302,1.5840,1,6.443,12.627
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9518,13.2881,20.4356,14.8202,20.4356,4.0700,1,5.638,5.680
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9519,14.8202,22.0860,10.0513,22.0860,4.8180,1,7.047,7.409
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9520,10.0513,18.5190,7.8323,18.5190,4.8730,1,8.877,9.752
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9521,7.8323,16.4665,10.3474,16.4665,2.7720,1,2.686,3.738
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9522,10.3474,17.7934,7.7796,17.7934,5.1370,1,7.780,10.123
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9523,7.7796,24.1607,14.9831,24.1607,2.4970,1,8.822,9.702
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9524,11.5802,21.3308,10.3176,21.3308,7.0620,1,8.934,8.935
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9525,6.7628,16.2195,10.8760,16.2195,2.9370,1,3.869,7.250
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9526,12.4225,17.2262,9.5722,17.2262,5.6320,1,4.657,7.110
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9527,18.3852,28.0861,19.6859,28.0861,4.0040,1,13.892,83.200
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9528,10.9257,21.3706,7.6745,21.3706,5.9180,1,7.650,9.562
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9529,7.6745,19.1136,10.2944,19.1136,8.4700,1,12.834,19.083
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9530,10.2944,15.4983,6.5735,15.4983,2.4970,1,4.457,4.536
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9531,16.9953,25.3305,19.9801,25.3305,2.8710,1,9.802,9.946
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9532,19.9801,30.9320,20.7614,30.9320,5.8300,1,11.900,17.288
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9533,20.7614,25.8304,21.6287,25.8304,2.4970,1,11.619,11.619
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9534,21.6287,25.8447,8.9400,25.8447,5.3570,1,11.832,12.006
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9535,8.9400,21.8605,15.0100,21.8605,4.9940,1,6.231,16.023
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9536,4.9751,16.9630,10.4300,16.9630,2.1780,1,12.996,12.997
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9537,10.4300,28.6744,21.2778,28.6744,4.0150,1,7.593,8.333
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9538,15.4198,28.6230,19.0841,28.6230,1.3970,1,10.183,10.199
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9539,19.0841,36.9632,30.5583,36.9632,4.0150,1,11.327,11.719
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9540,30.5583,37.8295,16.1224,37.8295,2.0350,1,30.718,47.350
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9541,4.1403,10.0508,3.9512,10.0508,1.3310,1,11.596,18.266
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9542,3.9512,12.0266,3.2816,12.0266,1.1220,1,16.946,27.768
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9543,3.0795,21.2181,12.1760,21.2181,3.6520,1,10.179,14.112
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9544,9.1202,17.5637,11.7441,17.5637,4.9610,1,9.136,9.342
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9545,9.3965,18.7214,7.6670,18.7214,6.0500,1,1.312,15.781
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9546,7.6670,19.8124,6.0169,19.8124,7.0070,1,3.087,5.597
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9547,11.0911,16.4851,10.7964,16.4851,2.6070,1,11.349,12.517
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9548,4.5653,15.0618,7.3053,15.0618,6.6770,1,12.472,21.141
2026-03-16,2026-03-16,DATA_20260316_120000.BIN,9549,7.3053,14.8901,5.3764,14.8901,8.0960,1,4.534,11.976
